API;Surf_X;Surf_Y;Date_Drilling;Date_Completion;Date_Production;Lateral_Length (ft);Depth_TVD_PPLS (ft);Erosion_PPLS (ft);Pressure_PPLS (PSI);TOC_PPLS (%);Vcarb_PPLS;Vsand_PPLS;Vclay_PPLS;PR_PPLS;YM_PPLS (PSI);RHOB_PPLS (g/cc);Res_PPLS (Ohmm);GR_PPLS (API);DT_PPLS (us/ft);DTs_PPLS (us/ft);Temperature (F);Temp_Anomaly (F);S3Tect_PPLS (PSI);S3_contrast_PPLS (PSI);Heat_Flow (W/m2);Zone;Nbr_Stages;Frac_Gradient (PSI/ft);Proppant_Designed (kg);Proppant_in_Formation (kg);Avg_Breakdown_Pressure (KPa);Avg_Treating_Pressure (KPa);Max_Treating_pressure (KPa);Min_Treating_Pressure (KPa);Avg_Rate_Slurry (bpm);Max_Rate_Slurry (bpm);Min_Rate_Slurry (bpm);ShutInPressure_Fil (KPa);ShutInPressure_Initial (KPa);ISIP (KPa);Shot_Density (shots/ft);Shot_Total;Proppant_per_ft (kg/ft);Stage_Spacing (ft);GasCum360;OilCum360
61;-1,244510106;1,130362658;01/07/2014;;01/12/2015;0,555339378;-0,700118459;1,09952105;0,28433382;-0,376887991;-2,323231363;1,567682541;2,484360564;-0,788269704;-2,444793338;-1,617451096;-0,319238545;-0,46316184;-1,431731175;-0,657672964;2,309177303;1,563835908;-1,745726576;1,108944504;1,421767739;-0,45747705;;;;;;;;;;;;;;;;;;;-0,71417222;-0,066724884
568;-0,279448909;0,581836349;25/03/2014;05/08/2014;10/10/2014;0,47630954;-0,736239267;-0,279313472;-0,999634688;-1,602935944;0,921960512;-1,246118008;-0,014354394;0,859615732;0,46283934;-0,369478288;-0,280473424;0,013773554;0,166227102;2,003310966;0,405807979;0,377934443;-0,903924766;-1,428204352;0,678774567;-0,45747705;0,081731667;-0,072503909;-0,054300914;-0,039559517;1,577503573;0,325401735;0,39596806;0,30984783;-0,131425023;-0,341257375;0,085639153;0,17026405;1,502841868;0,103161538;1,627854051;0,181738053;-0,439023926;-0,231877853;0,596243863;-0,159930945
59;1,286063437;-0,808451393;13/03/2014;19/07/2014;09/11/2014;-0,506274036;0,033478698;1,864782318;-2,746134041;-1,419028751;0,245878872;0,336644801;-0,847259381;0,859615732;1,852458115;0,601167229;-0,138166206;0,494506204;0,520830203;0,8176198;-0,245825886;0,475852912;1,563526604;-0,713425184;0,113889656;0,584992205;0,738811252;0,114454311;0,70905548;0,701100052;1,900447916;-0,202225567;0,33572234;0,638357991;-0,369210885;-0,638791208;-1,055848811;0,622096616;1,056004513;0,493008136;1,627854051;0,181738053;1,835574248;-1,198652333;1,056593668;-0,846812224
329;0,455065624;0,082625435;24/10/2014;12/04/2015;04/11/2015;-0,165885679;-0,683160624;-1,497992619;0,433678183;0,596287572;0,3810952;-0,190942802;-0,569624385;0,310320587;-0,125551389;-0,508141933;0,046972741;-0,157102981;0,70935337;-0,674426775;0,463989574;0,022008577;0,495272213;-0,334863671;-0,92515478;1,106226833;-0,210303704;0,053666924;-0,391594971;-0,425736096;-1,327189161;0,061374212;0,057326372;0,456267843;0,080420564;0,022360503;-0,762241014;1,278752273;1,455510406;0,662599753;0,667339212;-0,560749524;-0,527398492;-0,219314442;0,428914293;-0,842388886
96;0,311887508;-0,011120709;11/09/2013;17/01/2014;30/03/2014;-1,295327851;-0,416059204;-1,111093804;0,494791468;1,048392754;0,245878872;-0,190942802;-0,569624385;0,310320587;0,225295102;-0,438810111;0,190675599;-0,086474013;0,480432381;-0,768248119;0,414119635;0,230279608;0,349843577;-0,110517177;-0,545063158;1,106226833;-0,721365604;0,167935445;-0,989479167;-0,98815758;-0,517070727;1,227851207;0,389924536;1,390898992;0,144557853;0,202406561;0,431449206;1,021817945;0,740962348;0,89475875;-1,253690467;0,181738053;-0,512795337;-0,186314151;-0,541805073;-0,614902906
759;0,146223617;0,505440471;25/08/2013;10/03/2014;23/04/2014;-0,379950752;-1,061015959;-0,944201011;1,020378822;0,657589969;0,110662543;0,336644801;-0,847259381;0,310320587;-0,359387808;-1,062796514;0,03393072;0,088959229;0,835035482;1,202957462;0,698378285;0,432333592;-0,215109491;-0,457484786;0,083329525;1,106226833;-0,35632139;0,112921749;-0,560242;-0,566911481;0,642239776;-0,20040389;-1,052524566;0,142321422;0,740799994;0,439403164;0,260900528;0,576220628;1,863101008;0,799663329;-1,253690467;0,181738053;-0,586000947;-0,137923186;1,043325829;-0,844916508
135;0,178062892;-1,352894137;31/05/2013;07/03/2014;13/04/2014;-0,961784598;1,858651032;-0,795531776;-0,409396945;-0,66041158;-3,134529331;3,15044535;2,206725569;-4,633335722;-0,533504274;2,126467327;-0,170193752;0,300846131;-0,821275204;0,219748073;-0,50847423;-0,153622964;0,388857176;1,203713269;0,326855565;-0,978711678;-0,575347918;0,001339794;-0,813212543;-0,808388525;-1,512542755;-0,651828274;-0,094602196;-0,120810985;0,972545411;0,473767228;0,686639119;-0,934577375;-0,338659789;-0,136420308;-1,253690467;0,181738053;-0,489456043;-0,189786748;-0,935196515;0,457440729
447;-0,339483642;0,197180174;13/02/2015;22/07/2015;24/10/2015;1,884534132;-0,080287872;0,363996587;-1,192865332;0,259124385;0,651527856;-0,542667871;-0,569624385;0,310320587;0,925750489;-0,369478288;-0,102986437;0,052505568;-0,085137121;0,890379209;-0,072943432;-0,141188872;0,171145958;-0,681693183;0,29056541;-0,45747705;1,176864309;0,143012287;1,197534995;1,241812694;0,066579149;-0,301405931;0,435587116;-1,284577924;-0,291926732;-0,525850826;-1,141572585;0,554270581;0,188300389;0,710666052;-0,293175628;1,666713205;0,145236829;-0,590886295;-0,371512353;0,597091844
307;1,775030407;-1,383178948;29/03/2013;10/05/2013;06/03/2014;-0,493828392;0,832080887;0,180457394;-0,40260658;0,320426782;0,245878872;0,160782267;-0,847259381;0,310320587;1,37608009;-1,548119273;-0,010898219;0,170220514;1,288388813;2,311102416;1,230324297;2,258590764;2,214435553;-1,134818208;1,67030755;0,584992205;-0,429330233;-0,405937108;-0,654217001;-0,649825305;0,820612917;-0,303656143;-0,356097664;0,147920821;1,327351558;1,384926654;0,490186973;-1,674394694;-1,677600347;-1,720984849;-0,773433047;0,924225629;-0,634407385;-0,095731403;0,035235381;-0,818376477
149;-0,085620703;0,228871763;31/12/2013;20/06/2014;13/08/2014;0,274067829;-0,397362104;0,846140905;-0,950202577;0,220810386;1,05717684;-0,718530405;-0,569624385;0,859615732;0,066676483;-0,854801047;-0,088019395;0,185409539;0,449011853;1,455221993;0,284457795;0,008020224;-0,365891639;-0,661496561;0,276001598;-0,45747705;0,665802409;0,277760901;0,60301612;0,65178107;-0,110795342;0,997340824;0,336974337;1,138811267;0,608149909;0,335245422;0,104182753;0,765245058;0,800104565;1,085548283;-1,168939157;-0,10652183;0,734476958;-0,846407987;0,477275568;0,67355241
591;-0,059740262;-0,530182828;06/01/2015;04/05/2015;02/08/2015;2,300840916;0,830124214;0,652261476;0,730925866;0,305101183;-0,430202769;0,160782267;0,540915596;-0,788269704;-0,388346961;1,017158165;-0,008756633;0,191485149;-0,632752036;-0,867813627;-0,884161101;-0,494006215;-0,224206399;1,503335335;-0,58302457;-0,45747705;2,929076537;0,004016996;3,209552466;3,109454304;-0,957648267;0,647138023;0,302367142;0,379565516;-1,009672687;-0,690307737;-0,702654925;0,57594114;0,410429278;-0,177213766;0,667339212;-0,560749524;1,73558253;-1,207316578;-0,419519819;2,6943862
177;-0,335248095;-0,04595801;21/07/2013;13/02/2014;11/04/2014;0,758203371;0,318749227;1,05438725;-0,925726695;0,979427557;0,786744184;-0,718530405;-0,847259381;0,859615732;0,857971963;-0,369478288;-0,080752439;-0,077360598;-0,251217055;0,206823704;-0,03138515;-0,223564728;0,308092272;-0,088779915;0,006929199;-0,45747705;0,15474051;-0,008504943;0,030022601;0,049182012;-1,282203474;0,678455293;0,273459772;0,87967217;0,277119838;0,040047955;0,457206288;;0,64887996;-0,025090969;-1,253690467;0,181738053;-0,51454358;-0,172943171;-0,502465929;1,769908453
408;0,066038889;-0,829279527;15/10/2012;21/12/2012;24/04/2013;-0,535521299;1,182076923;-0,304565236;1,760201101;-0,353899592;-2,323231363;2,271132678;1,651455578;-3,534745431;-0,523640161;2,75045373;0,00803918;0,899293727;-0,960423256;-0,845315652;-0,887485763;-0,382099393;0,215000066;1,551531035;-0,250683151;-0,45747705;-1,232427504;-0,498245222;-0,604435649;-0,603655799;0,467018453;-0,72879302;0,13446589;-1,365690166;1,116785297;1,105106997;0,572193261;-1,237832323;-1,605087416;-2,10690249;0,667339212;-0,560749524;-0,512436258;3,135704324;-1,053346626;0,039119287
111;-0,3261126;0,36282832;23/09/2014;13/02/2015;04/05/2015;1,46884963;-0,359470973;-0,0189963;-1,202275774;-0,530143985;0,786744184;-0,718530405;-0,29198939;0,310320587;0,808031529;-0,230814643;-0,183356087;0,063137886;0,018101756;1,384855986;0,04674442;0,029779884;-0,237397171;-1,10106223;0,469628674;-0,45747705;0,446775881;0,021005509;0,331885543;0,368385035;2,586520034;0,988752644;0,670375424;1,277280232;-1,813219022;-1,504241668;-1,209813421;0,305973592;1,038710845;0,364038422;0,667339212;-0,560749524;-0,560246821;-0,159250734;-0,603146718;0,091567444
139;-0,13282422;-1,803395352;19/06/2012;23/10/2012;15/01/2013;-0,613928854;2,765149771;-1,05060983;-0,379637243;0,36640358;-1,10628441;1,567682541;-0,29198939;-1,33756485;1,112858548;1,225153633;-0,089463161;-0,297601464;-0,390365107;0,838203054;-1,204991039;-0,650986619;-0,054123161;0,012280874;-1,020655188;-2,542415562;-0,721365604;-0,617986268;-0,6843144;-0,765296194;-0,974740813;0,045351535;0,228960438;-0,687494911;-1,885934863;0,456008022;-0,462689496;-1,970289318;-2,497070221;-2,092779535;0,667339212;-0,560749524;-0,741895917;0,43524722;-1,187440258;-0,15929904
432;-1,486496902;0,885075229;07/05/2013;30/10/2013;01/08/2013;-0,663089147;0,000277371;1,075496512;0,079203661;-0,055050403;-2,728880347;2,271132678;2,484360564;-0,238974559;-0,879828966;-0,300146465;-0,194641526;-0,521639587;-1,611277049;-0,741920701;2,172866138;2,53835782;-1,647859891;1,540979594;2,50641362;-0,45747705;;;;;;;;;;;;;;;;;;;-0,689630919;0,342433928
470;-1,491625236;0,327912864;10/01/2013;27/06/2013;01/08/2013;-0,145350367;1,002901563;0,883438206;-0,168087896;0,435368778;-2,188015035;1,743545075;1,929090573;-0,238974559;0,632018571;1,017158165;-0,478870957;-0,063690475;-1,63820893;-0,923819225;1,348349819;0,825561732;-0,634542497;0,963494301;0,797672575;-2,021180934;;;;;;;;;;;;;;;;;;;-1,022874822;-0,286312045
636;0,889209244;-1,297541318;28/03/2011;28/06/2011;24/07/2011;0,010220181;1,167945394;0,10031317;0,686253561;0,795520364;0,921960512;-1,246118008;-0,014354394;0,310320587;-0,268473084;-0,230814643;0,448435984;0,244646738;0,633046374;-0,7395273;-1,441042082;-1,754512229;0,122695142;-1,197177436;-1,888753894;-0,978711678;-0,283312547;0,042098811;0,921515263;0,892401022;-0,724246838;-2,956500187;-2,845372996;-1,430999693;1,403987628;1,021004629;0,763242471;;;-0,145504668;0,667339365;3,151688357;1,409487888;0,003924985;-0,39983919;0,451753579
253;0,462508976;0,093352119;03/12/2014;11/04/2015;31/10/2015;-0,477026773;-0,707665627;-1,501824618;0,460664971;0,565636373;0,3810952;-0,190942802;-0,569624385;0,310320587;-0,14834214;-0,508141933;0,030706309;-0,161659688;0,736285251;-0,659109005;0,463989574;0,000248917;0,5074319;-0,338052838;-0,951178642;1,106226833;-0,35632139;0,09341642;-0,560242;-0,57887288;-1,959191138;-0,40443178;0,19949826;0,260433566;0,299425941;0,090701156;-0,23915482;1,29164049;0,24489014;0,799277807;0,667339212;-0,560749524;-0,521109318;-0,204336593;-0,024182427;-0,846180319
560;0,50435577;-1,161904443;05/12/2013;20/08/2014;20/08/2014;-0,991031861;1,325162532;-1,196758078;-1,214393628;0,205484787;-1,241500738;0,864232404;1,651455578;-1,886859995;-1,283686201;0,254508116;-0,269548927;-0,24064262;0,02707905;-0,192395688;-0,177670303;0,262919097;0,828637595;0,360331678;1,738590342;-0,978711678;;;;;;;;;;;;;;;;;;;-0,600408457;0,18761708
688;0,216556545;-0,569631236;13/06/2013;03/11/2013;15/01/2014;-0,716605415;0,611256341;-0,401772328;1,366381763;0,297438383;-1,511933394;1,215957472;0,818550592;-1,886859995;-0,30419026;1,779808214;0,090069161;0,577286391;-0,439740222;-1,143533495;-0,807693862;-0,391424961;0,65939243;1,057499219;-0,069709878;-0,45747705;-0,429330233;0,097095057;-0,364672403;-0,358390708;0,091133178;0,194503132;0,426534792;0,388966013;1,109992837;0,564058769;0,706836955;;0,112967983;0,390782782;-0,773433047;0,924225629;0,142169504;-0,256163249;-0,446984247;0,171819443
261;0,390099799;-0,246404381;12/05/2013;10/02/2014;12/04/2014;-1,174605106;-0,097463114;-1,162730913;0,0211908;0,703566768;-0,159770113;0,160782267;-0,29198939;0,310320587;0,03338361;0,11584447;0,18721056;-0,165456945;0,170715749;-1,047797429;0,616924052;0,172771935;0,568601118;-0,197220239;-0,267634473;-0,45747705;-0,648356761;;-0,905663625;-0,902185948;-0,492685185;-1,131999545;-0,145484689;-0,275919377;-0,878216815;-1,381093033;0,274974933;;0,600586284;;-1,253690467;0,181738053;-0,456037008;-0,227538713;-0,399197911;-0,661032007
464;-0,220431537;-0,2743641;15/12/2014;06/05/2015;28/08/2015;1,469471913;0,57591199;1,441495531;-0,285904004;0,826171563;0,921960512;-0,894392939;-0,569624385;0,859615732;0,168075974;-0,092150998;-0,109507448;-0,184443226;-0,376899166;-0,281430228;-0,166033984;-0,276409616;-0,189068257;0,625364872;-0,349287322;-0,45747705;2,345005794;0,150306963;2,559728033;2,538395452;-0,102917832;0,194251059;-0,089421033;-0,368346464;-0,592650475;-0,468779258;-0,896105657;1,454696099;1,63830838;0,619552874;0,667339212;-0,560749524;1,916489994;-1,225775088;-0,124973781;2,503550739
101;-0,524249022;0,05751835;21/07/2012;15/08/2012;05/09/2012;-0,651888068;0,351577855;-0,242193601;-0,992254805;1,623102732;0,110662543;0,160782267;-0,847259381;-0,238974559;1,505686564;-0,230814643;-0,002981568;0,043392153;-0,475649397;-0,544704407;-0,433669322;-0,277963878;0,598385747;0,279135216;0,165937378;-0,45747705;-1,086409818;-0,369510051;-0,950050304;-0,943493739;0,311791468;0,36444445;0,013383522;-0,330894115;-0,165178324;0,480160542;0,07710535;-0,977873382;-1,508340771;-1,341679924;-0,293175628;-1,3032371;-1,047307174;1,849796021;-1,039371169;0,320317235
251;1,463084408;-1,077185127;26/01/2014;23/06/2014;13/08/2014;3,259777769;0,626381735;0,650647354;-2,2346951;0,059891592;1,05717684;-0,894392939;-0,847259381;0,859615732;1,422885439;-0,438810111;0,201624159;0,181612283;1,301854754;1,074192454;-0,486863923;0,151012275;1,469621721;-1,688382588;0,139436015;0,584992205;1,249873152;-0,004729441;1,294875317;1,329802811;-1,070008232;0,096050619;0,315852764;0,391865804;-0,211884573;-0,415207879;-0,483505423;-0,448070269;-0,353308897;0,055774815;1,627854051;0,181738053;-0,500840426;-0,188260332;1,553783842;-0,83480602
17;-2,411237348;1,468458378;;20/11/2014;20/11/2014;0,420926425;0,647004449;0,69350167;-0,291493501;-1,296423956;-0,565419097;0,512507335;0,818550592;0,310320587;1,76786034;0,393171761;-0,48341882;0,063137886;-1,853663978;-0,56337294;-0,722914966;0,011128747;-1,266582092;0,515897454;-0,08642245;-0,45747705;;;;;;;;;;;;;;;;;;;0,012973715;3,40172858
62;0,203445034;1,287882751;02/07/2014;22/12/2014;13/04/2016;0,902572839;-2,186755271;-1,3075854;1,281971631;0,450694377;-0,294986441;1,567682541;-1,680164367;0,859615732;-0,579100954;-0,646805579;-0,285983798;0,638042492;0,870944657;1,798435787;1,404869083;1,131751233;-0,885141757;-1,033278396;0,685459596;2,669930717;0,227749353;0,194890571;0,114346115;0,104964172;-0,534738724;0,500454491;-0,054506098;0,782781626;-1,169362676;-1,430907605;-0,215500357;1,364177653;2,007965543;1,402972174;1,456333544;-0,799406244;-0,53652656;-0,185422152;1,409053826;-0,846812224
413;0,440988657;0,086220535;22/09/2012;03/12/2012;23/06/2013;-1,201985522;-0,678191295;-1,5092619;0,459573273;0,657589969;0,245878872;-0,190942802;-0,569624385;0,310320587;-0,087668691;-0,508141933;0,061145712;-0,137357248;0,691398783;-0,671554694;0,480612887;0,076407727;0,474884166;-0,324070562;-0,882657099;1,106226833;-1,232427504;-0,405188549;-1,159650115;-1,169569413;1,131362369;0,496092728;0,097338754;0,262186622;0,105840831;0,289959446;0,361077179;-0,785236156;-0,899542452;-1,188203626;0,667339212;-0,560749524;-1,039137448;1,995820371;-0,720832455;-0,845548413
156;-0,468356404;0,234342568;25/01/2013;11/06/2013;04/09/2013;-0,474537644;-0,004257142;-0,51259965;-1,074263201;0,703566768;0,245878872;-0,190942802;-0,569624385;-0,238974559;1,249550531;-0,022819175;-0,075001437;0,064656788;-0,336501345;0,029711984;-0,453617297;-0,254649956;0,40667005;-0,184411783;0,314679263;-0,45747705;-0,86738329;-0,598397583;-0,582592811;-0,584404668;0,598773493;0,893496726;0,503203757;0,416379691;0,944047814;1,278587117;0,343563778;-0,879267803;-0,621822409;-1,26597527;0,667339212;-0,560749524;-0,53334691;1,033186203;-0,884292238;0,156021805
673;-0,141513321;-0,122900969;06/11/2014;15/02/2015;19/07/2015;0,353097666;0,238246101;1,297296551;-0,403370769;0,596287572;1,05717684;-1,070255474;-0,29198939;0,859615732;-0,114079596;-0,300146465;-0,160664895;-0,059893219;-0,112069002;0,090504385;-0,395435702;-0,475355078;-0,070717019;0,707428753;-0,305357134;-0,45747705;1,468899681;-0,031742773;1,54784586;1,564097799;-0,535850303;0,854837776;0,204368701;-1,262886826;-0,288308014;0,973677034;-1,378684922;0,042305047;0,975413758;-0,080766054;0,667339212;-0,560749524;1,972499317;-1,22603401;-0,438669734;1,155064401
557;-0,473567789;1,159182075;14/07/2015;19/02/2016;18/03/2016;-0,709760311;-1,312122353;-0,316948383;-0,11400515;-2,169983123;0,516311528;-0,718530405;0,540915596;-0,238974559;-1,011920662;0,739830874;-0,524662407;0,3122379;-0,332012698;0,80373807;0,856299758;0,505383879;-2,091058634;0,458505387;0,481327474;1,106226833;;;;;;;;;;;;;;;;;;;2,583898903;-0,451239381
693;0,236322433;-0,040526283;19/06/2013;03/10/2013;02/01/2014;-1,033969332;-0,290304128;-0,677119314;0,517302293;1,086706753;0,516311528;-0,542667871;-0,569624385;0,310320587;0,059171933;-0,508141933;0,145822597;-0,084195659;0,431057266;-0,720380087;-0,127800365;-0,420955928;0,274513454;0,091168535;-0,762804087;1,106226833;-0,575347918;0,253188011;-0,821848084;-0,817640449;0,028603033;1,315553337;0,583690141;1,476661238;0,365219574;0,324589898;0,384696856;0,600881349;0,695040335;1,178436401;-1,253690467;0,181738053;-0,429869804;-0,247885957;-0,216610326;-0,783621674
304;0,650648259;0,007519104;05/09/2013;29/09/2013;05/01/2014;0,799896278;-0,697851202;-0,848903758;1,280770762;0,289775583;1,05717684;-1,070255474;-0,569624385;-0,238974559;-0,306362316;-0,785469224;-0,040567614;-0,299879818;1,427536865;-0,510239424;0,183055586;-0,358785472;0,867580084;-0,251600076;-1,035935253;1,106226833;0,227749353;0,090397738;0,526820174;0,557108291;0,271718367;-1,731100555;-0,481553704;-0,676089612;-1,489546303;-2,238291846;0,28703871;0,290194424;0,77512582;0,954334745;-0,773433047;0,924225629;0,121585971;-0,235597116;1,971190073;-0,846812224
29;-0,374271191;0,834509364;07/08/2014;25/01/2015;14/05/2015;1,099836293;-0,99138324;-0,761640149;-0,63913399;-2,169983123;0,786744184;-1,421980542;0,263280601;0,310320587;0,011058857;0,046512648;-0,444725887;0,051746117;-0,067182534;1,290077281;0,417444298;0,492949788;-1,468679744;-0,585301784;0,652034453;-0,45747705;0,300758195;0,115107691;0,202352434;0,218904349;2,968671265;0,988233217;0,898256557;1,069177965;-0,684372107;-0,889662124;-1,168636553;0,919316459;1,09396368;0,911608276;0,667339212;-0,560749524;-0,518194356;-0,172084105;-0,108897582;-0,480938939
376;0,404903453;-0,263285721;16/03/2012;22/04/2012;29/06/2012;-1,192029007;-0,077492624;-1,186191125;-0,02697494;0,542647974;-0,159770113;0,160782267;-0,014354394;0,310320587;-0,033490414;0,11584447;0,150996092;-0,20494841;0,166227102;-1,046840069;0,520508838;0,071744942;0,586540973;-0,217270134;-0,282437036;-0,45747705;-1,232427504;-0,095947814;-0,847663271;-0,847275787;-0,756526736;-0,027447148;0,18716247;0,036206755;0,40482228;0,803955263;0,272905168;-0,017167708;-1,563527918;-0,16965457;-0,293175628;-1,3032371;-0,309511439;2,012849449;-0,737970081;-0,326753997
497;0,289900033;-0,44327519;26/01/2014;23/07/2014;30/09/2014;1,12472758;0,330023392;-0,693538998;0,809047815;0,657589969;-0,835851753;0,688369869;0,263280601;-0,788269704;-0,108534063;1,017158165;0,167912219;0,232495518;-0,139000883;-1,168424872;-0,117826377;-0,220456205;0,680171577;0,50977805;-0,06302485;-0,45747705;1,103855466;-0,005004218;1,121148558;0,937284675;-1,169611745;0,148024021;0,161892064;-0,466043772;-0,116566952;0,1205899;-1,158793034;0,223296932;-0,190711388;0,064087403;0,667339212;-0,560749524;0,34356604;-0,803121571;1,199377735;2,949044117
768;0,283629762;0,324083301;22/01/2013;22/09/2013;10/12/2013;-0,552322918;-0,919731731;-1,541083508;1,493477309;1,201648749;-0,024553785;0,160782267;-0,847259381;0,310320587;-0,324288787;-0,854801047;0,046395234;0,061618983;0,87992195;-0,013847926;0,552093132;0,196085856;0,157513293;-0,107470421;-0,509728007;1,106226833;-0,429330233;0,20591426;-0,6373269;-0,625599102;-0,153236314;-0,16791483;-0,350550655;0,529441153;0,294897635;-0,494202964;0,642347419;0,906237326;1,425576654;1,235035324;-1,253690467;0,181738053;-0,537251395;-0,137855966;0,990851523;-0,817112666
323;-0,676666445;1,29536603;14/01/2013;20/04/2013;01/10/2013;-0,500051214;-1,341969384;0,293790918;0,192849481;-2,169983123;0,110662543;-0,542667871;1,373820583;-1,33756485;-1,918728196;0,878494519;-0,583303375;0,30008668;-0,753945501;0,135979016;1,226999635;0,496058311;-1,697372266;1,56608296;0,396570862;-0,45747705;;;;;;;;;;;;;;;;;;;0,651504414;-0,202268614
411;-0,426686091;0,393777443;24/12/2012;24/03/2013;08/09/2014;-0,463958847;-0,306889263;-0,665795819;-1,075966251;-0,300259994;0,516311528;-0,542667871;-0,29198939;0,310320587;1,029777109;0,185176293;-0,218656169;0,050986666;-0,21530788;0,59742685;-0,308994475;-0,096115291;-0,011508386;-0,691079434;0,424743483;-0,45747705;-0,502339076;-0,198079883;-0,571163419;-0,565440159;-0,402138846;0,663022823;0,20958513;0,87995623;0,579526867;0,796156012;0,349762461;-0,457963264;0,141646467;-0,567191979;-1,253690467;0,181738053;-0,50881379;0,060418277;-0,379583622;1,351587012
